,track1,artist1,track2,artist2,euclidean
4307,The Girl From Ipanema,Antônio Carlos Jobim,Dance Like We're Making Love,Ciara,0.5435126085453439
4308,The Girl From Ipanema,Antônio Carlos Jobim,Raga Karnaranjani,Ganesh & Kumaresh,0.6137063930742798
4309,The Girl From Ipanema,Antônio Carlos Jobim,Transgress,Aphyxion,0.8607251100886634
4310,The Girl From Ipanema,Antônio Carlos Jobim,Répons (1981 - 1984): Introduction,Pierre Boulez,0.6841116374570478
4311,The Girl From Ipanema,Antônio Carlos Jobim,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.5681401273525744
4312,The Girl From Ipanema,Antônio Carlos Jobim,Me So Horny,2 LIVE CREW,0.725966690413269
4313,The Girl From Ipanema,Antônio Carlos Jobim,Always Together,Al Martino,0.48459804405950296
4314,The Girl From Ipanema,Antônio Carlos Jobim,The First Nowell - Remastered 1997,Traditional,0.7259200558997595
4315,The Girl From Ipanema,Antônio Carlos Jobim,Pimpolho Moderno,Ary Lobo,0.5453541895067784
4316,The Girl From Ipanema,Antônio Carlos Jobim,Floe,Philip Glass,0.434035013746829
4317,The Girl From Ipanema,Antônio Carlos Jobim,Come A Little Bit Closer,Jay & The Americans,0.43323657923961056
4318,The Girl From Ipanema,Antônio Carlos Jobim,The Fruit That Got Away,David Rovics,0.33881350636771884
4319,The Girl From Ipanema,Antônio Carlos Jobim,Sand in My Joints - 2006 Remastered Version,Wire,0.7672354616869765
4320,Forelsket i København,Scott Hamilton,Blessed,Elton John,1.091384948258355
4321,Forelsket i København,Scott Hamilton,L.A. Woman,Billy Idol,1.3392698673299803
4322,Forelsket i København,Scott Hamilton,Celoso,Los Panchos,0.4671340840220813
4323,Forelsket i København,Scott Hamilton,Everyday I Have To Cry,The Gentrys,0.585390376080722
4324,Forelsket i København,Scott Hamilton,Can We Talk,Tevin Campbell,1.2123082637759013
4325,Forelsket i København,Scott Hamilton,Stroke,Trouble Funk,1.1824108911245481
4326,Forelsket i København,Scott Hamilton,Rain,SID,1.1973342862123002
4327,Forelsket i København,Scott Hamilton,You Make Me Work,Cameo,1.1323487836189472
4328,Forelsket i København,Scott Hamilton,Rendez Vous,Defunk,1.1655629071583555
4329,Forelsket i København,Scott Hamilton,Break It Up,Trouble Funk,1.2266735032237837
4330,Forelsket i København,Scott Hamilton,Brand New Car,Big Joe Williams,0.38360327154571505
4331,Forelsket i København,Scott Hamilton,The (Bossa Nova) Bird,The Dells,0.8234077908958644
4332,Forelsket i København,Scott Hamilton,Surfin' Safari,The Beach Boys,0.8413356307018617
4333,Forelsket i København,Scott Hamilton,The Star Spangled Banner,Whitney Houston,0.6823581861048185
4334,Forelsket i København,Scott Hamilton,Dile a Tus Ojos,Guty Cárdenas,0.13437967947323612
4335,Forelsket i København,Scott Hamilton,Todo Cambia,Mercedes Sosa,0.3286164249691886
4336,Forelsket i København,Scott Hamilton,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,1.2802628189360934
4337,Forelsket i København,Scott Hamilton,Mr. Soul,Buffalo Springfield,1.0701001540841328
4338,Forelsket i København,Scott Hamilton,Cowboy Casanova,Carrie Underwood,1.223771626999559
4339,Forelsket i København,Scott Hamilton,Livin' Above Your Head,Jay & The Americans,0.6540225917498361
4340,Forelsket i København,Scott Hamilton,Hallways Of Enchanted Ebony,Agalloch,1.2146977538833499
4341,Forelsket i København,Scott Hamilton,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.6076079324674007
4342,Forelsket i København,Scott Hamilton,Dance Like We're Making Love,Ciara,1.0687648242033692
4343,Forelsket i København,Scott Hamilton,Raga Karnaranjani,Ganesh & Kumaresh,0.7085704388208308
4344,Forelsket i København,Scott Hamilton,Transgress,Aphyxion,1.3047290033348455
4345,Forelsket i København,Scott Hamilton,Répons (1981 - 1984): Introduction,Pierre Boulez,0.37477512207184227
4346,Forelsket i København,Scott Hamilton,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.8533492840177327
4347,Forelsket i København,Scott Hamilton,Me So Horny,2 LIVE CREW,1.307889750702329
4348,Forelsket i København,Scott Hamilton,Always Together,Al Martino,0.3703886879961867
4349,Forelsket i København,Scott Hamilton,The First Nowell - Remastered 1997,Traditional,0.25885025092994696
4350,Forelsket i København,Scott Hamilton,Pimpolho Moderno,Ary Lobo,0.5977837544137223
4351,Forelsket i København,Scott Hamilton,Floe,Philip Glass,0.5821186089166014
4352,Forelsket i København,Scott Hamilton,Come A Little Bit Closer,Jay & The Americans,0.8386279722660144
4353,Forelsket i København,Scott Hamilton,The Fruit That Got Away,David Rovics,0.8770170720259421
4354,Forelsket i København,Scott Hamilton,Sand in My Joints - 2006 Remastered Version,Wire,1.211129048770921
4355,Blessed,Elton John,L.A. Woman,Billy Idol,0.582536890739651
4356,Blessed,Elton John,Celoso,Los Panchos,0.7975307141628218
4357,Blessed,Elton John,Everyday I Have To Cry,The Gentrys,0.5639312207167599
4358,Blessed,Elton John,Can We Talk,Tevin Campbell,0.3390355057276404
4359,Blessed,Elton John,Stroke,Trouble Funk,0.5145120601443962
4360,Blessed,Elton John,Rain,SID,0.6079622496758437
4361,Blessed,Elton John,You Make Me Work,Cameo,0.666751450117359
4362,Blessed,Elton John,Rendez Vous,Defunk,0.5295838253856008
4363,Blessed,Elton John,Break It Up,Trouble Funk,0.5854951336645322
4364,Blessed,Elton John,Brand New Car,Big Joe Williams,0.7491478262486996
4365,Blessed,Elton John,The (Bossa Nova) Bird,The Dells,0.7896753106326027
4366,Blessed,Elton John,Surfin' Safari,The Beach Boys,0.7735224154277219
4367,Blessed,Elton John,The Star Spangled Banner,Whitney Houston,0.8355935106925034
4368,Blessed,Elton John,Dile a Tus Ojos,Guty Cárdenas,1.018824393749329
4369,Blessed,Elton John,Todo Cambia,Mercedes Sosa,0.804771284335126
4370,Blessed,Elton John,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.646833496855216
4371,Blessed,Elton John,Mr. Soul,Buffalo Springfield,0.330536122681231
4372,Blessed,Elton John,Cowboy Casanova,Carrie Underwood,0.54850323032239
4373,Blessed,Elton John,Livin' Above Your Head,Jay & The Americans,0.6464040655598484
4374,Blessed,Elton John,Hallways Of Enchanted Ebony,Agalloch,0.5943601046836896
4375,Blessed,Elton John,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.6609225130529612
4376,Blessed,Elton John,Dance Like We're Making Love,Ciara,0.4881430003222162
4377,Blessed,Elton John,Raga Karnaranjani,Ganesh & Kumaresh,0.8372091620870064
4378,Blessed,Elton John,Transgress,Aphyxion,0.696764940759731
4379,Blessed,Elton John,Répons (1981 - 1984): Introduction,Pierre Boulez,1.0065059590250194
4380,Blessed,Elton John,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.7165407189301298
4381,Blessed,Elton John,Me So Horny,2 LIVE CREW,0.5765389431727379
4382,Blessed,Elton John,Always Together,Al Martino,0.795633008937379
4383,Blessed,Elton John,The First Nowell - Remastered 1997,Traditional,1.0602505369169632
4384,Blessed,Elton John,Pimpolho Moderno,Ary Lobo,0.8467357370309944
4385,Blessed,Elton John,Floe,Philip Glass,0.6758520852199571
4386,Blessed,Elton John,Come A Little Bit Closer,Jay & The Americans,0.5497127803506195
4387,Blessed,Elton John,The Fruit That Got Away,David Rovics,0.41648094749588277
4388,Blessed,Elton John,Sand in My Joints - 2006 Remastered Version,Wire,0.5623667398188803
4389,L.A. Woman,Billy Idol,Celoso,Los Panchos,1.0425885249051128
4390,L.A. Woman,Billy Idol,Everyday I Have To Cry,The Gentrys,0.8356963991942736
4391,L.A. Woman,Billy Idol,Can We Talk,Tevin Campbell,0.3526975322857946
4392,L.A. Woman,Billy Idol,Stroke,Trouble Funk,0.6160620951770539
4393,L.A. Woman,Billy Idol,Rain,SID,0.42955376627720854
4394,L.A. Woman,Billy Idol,You Make Me Work,Cameo,0.6289780631173308
4395,L.A. Woman,Billy Idol,Rendez Vous,Defunk,0.5397398079809849
4396,L.A. Woman,Billy Idol,Break It Up,Trouble Funk,0.6189212899827786
4397,L.A. Woman,Billy Idol,Brand New Car,Big Joe Williams,0.9815530628891204
4398,L.A. Woman,Billy Idol,The (Bossa Nova) Bird,The Dells,0.7088682217187982
4399,L.A. Woman,Billy Idol,Surfin' Safari,The Beach Boys,0.7791149066698696
4400,L.A. Woman,Billy Idol,The Star Spangled Banner,Whitney Houston,0.7814865199044094
4401,L.A. Woman,Billy Idol,Dile a Tus Ojos,Guty Cárdenas,1.275247456509558
4402,L.A. Woman,Billy Idol,Todo Cambia,Mercedes Sosa,1.1416197448897243
4403,L.A. Woman,Billy Idol,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.4209907020132279
4404,L.A. Woman,Billy Idol,Mr. Soul,Buffalo Springfield,0.5133033328175317
4405,L.A. Woman,Billy Idol,Cowboy Casanova,Carrie Underwood,0.34232472706372113
4406,L.A. Woman,Billy Idol,Livin' Above Your Head,Jay & The Americans,0.7947456640636648
4407,L.A. Woman,Billy Idol,Hallways Of Enchanted Ebony,Agalloch,0.30922366011346986
4408,L.A. Woman,Billy Idol,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.932950374440084
4409,L.A. Woman,Billy Idol,Dance Like We're Making Love,Ciara,0.6204345081118693
4410,L.A. Woman,Billy Idol,Raga Karnaranjani,Ganesh & Kumaresh,0.9663272127492677
4411,L.A. Woman,Billy Idol,Transgress,Aphyxion,0.3153317383329468
4412,L.A. Woman,Billy Idol,Répons (1981 - 1984): Introduction,Pierre Boulez,1.276219549461443
4413,L.A. Woman,Billy Idol,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.7282204593778703
4414,L.A. Woman,Billy Idol,Me So Horny,2 LIVE CREW,0.627821059409294
4415,L.A. Woman,Billy Idol,Always Together,Al Martino,1.0061593134940052
4416,L.A. Woman,Billy Idol,The First Nowell - Remastered 1997,Traditional,1.2287328678375327
4417,L.A. Woman,Billy Idol,Pimpolho Moderno,Ary Lobo,0.9860496228703796
4418,L.A. Woman,Billy Idol,Floe,Philip Glass,0.7722307146537648
4419,L.A. Woman,Billy Idol,Come A Little Bit Closer,Jay & The Americans,0.6178473816976967
4420,L.A. Woman,Billy Idol,The Fruit That Got Away,David Rovics,0.6775084878059932
4421,L.A. Woman,Billy Idol,Sand in My Joints - 2006 Remastered Version,Wire,0.33459215981318
4422,Celoso,Los Panchos,Everyday I Have To Cry,The Gentrys,0.270691886775774
4423,Celoso,Los Panchos,Can We Talk,Tevin Campbell,0.8706227445959522
4424,Celoso,Los Panchos,Stroke,Trouble Funk,0.8569117630817685
4425,Celoso,Los Panchos,Rain,SID,0.9139174109491439
4426,Celoso,Los Panchos,You Make Me Work,Cameo,0.7274121575818185
4427,Celoso,Los Panchos,Rendez Vous,Defunk,0.8607382640687016
4428,Celoso,Los Panchos,Break It Up,Trouble Funk,0.8986674227996647
4429,Celoso,Los Panchos,Brand New Car,Big Joe Williams,0.2065654068492325
4430,Celoso,Los Panchos,The (Bossa Nova) Bird,The Dells,0.5108631120450351
4431,Celoso,Los Panchos,Surfin' Safari,The Beach Boys,0.4755676273383517
4432,Celoso,Los Panchos,The Star Spangled Banner,Whitney Houston,0.5940649070696035
4433,Celoso,Los Panchos,Dile a Tus Ojos,Guty Cárdenas,0.3818247290957905
4434,Celoso,Los Panchos,Todo Cambia,Mercedes Sosa,0.3094153606276646
4435,Celoso,Los Panchos,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.972109609890615
4436,Celoso,Los Panchos,Mr. Soul,Buffalo Springfield,0.7674123011911315
4437,Celoso,Los Panchos,Cowboy Casanova,Carrie Underwood,0.919152593840884
4438,Celoso,Los Panchos,Livin' Above Your Head,Jay & The Americans,0.25926970761220175
4439,Celoso,Los Panchos,Hallways Of Enchanted Ebony,Agalloch,1.013284216784835
4440,Celoso,Los Panchos,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.1657550478443743
4441,Celoso,Los Panchos,Dance Like We're Making Love,Ciara,0.7920065664225872
4442,Celoso,Los Panchos,Raga Karnaranjani,Ganesh & Kumaresh,0.4068053651058899
4443,Celoso,Los Panchos,Transgress,Aphyxion,1.0277555659145277
4444,Celoso,Los Panchos,Répons (1981 - 1984): Introduction,Pierre Boulez,0.5563876361757144
4445,Celoso,Los Panchos,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.44718661145417515
4446,Celoso,Los Panchos,Me So Horny,2 LIVE CREW,0.9466740565327805
4447,Celoso,Los Panchos,Always Together,Al Martino,0.4065488409338087
4448,Celoso,Los Panchos,The First Nowell - Remastered 1997,Traditional,0.487631425742306
4449,Celoso,Los Panchos,Pimpolho Moderno,Ary Lobo,0.19780643206455137
4450,Celoso,Los Panchos,Floe,Philip Glass,0.35873017176422295
4451,Celoso,Los Panchos,Come A Little Bit Closer,Jay & The Americans,0.45167977252219005
4452,Celoso,Los Panchos,The Fruit That Got Away,David Rovics,0.6052405599685958
4453,Celoso,Los Panchos,Sand in My Joints - 2006 Remastered Version,Wire,0.9761984015010747
4454,Everyday I Have To Cry,The Gentrys,Can We Talk,Tevin Campbell,0.6433461189073956
4455,Everyday I Have To Cry,The Gentrys,Stroke,Trouble Funk,0.6342246637054685
4456,Everyday I Have To Cry,The Gentrys,Rain,SID,0.6906620976831327
4457,Everyday I Have To Cry,The Gentrys,You Make Me Work,Cameo,0.600116942573611
4458,Everyday I Have To Cry,The Gentrys,Rendez Vous,Defunk,0.6305753960015391
4459,Everyday I Have To Cry,The Gentrys,Break It Up,Trouble Funk,0.6854466958748856
4460,Everyday I Have To Cry,The Gentrys,Brand New Car,Big Joe Williams,0.21426599238485797
4461,Everyday I Have To Cry,The Gentrys,The (Bossa Nova) Bird,The Dells,0.4609892347408121
4462,Everyday I Have To Cry,The Gentrys,Surfin' Safari,The Beach Boys,0.5022111282355392
4463,Everyday I Have To Cry,The Gentrys,The Star Spangled Banner,Whitney Houston,0.5208230259324655
4464,Everyday I Have To Cry,The Gentrys,Dile a Tus Ojos,Guty Cárdenas,0.5219249712289368
4465,Everyday I Have To Cry,The Gentrys,Todo Cambia,Mercedes Sosa,0.36144589181421427
4466,Everyday I Have To Cry,The Gentrys,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.7592585029794909
4467,Everyday I Have To Cry,The Gentrys,Mr. Soul,Buffalo Springfield,0.5156451231409529
4468,Everyday I Have To Cry,The Gentrys,Cowboy Casanova,Carrie Underwood,0.6948682787722543
4469,Everyday I Have To Cry,The Gentrys,Livin' Above Your Head,Jay & The Americans,0.2222518923518799
4470,Everyday I Have To Cry,The Gentrys,Hallways Of Enchanted Ebony,Agalloch,0.7787857892484638
4471,Everyday I Have To Cry,The Gentrys,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.21886924270204444
4472,Everyday I Have To Cry,The Gentrys,Dance Like We're Making Love,Ciara,0.5490922707317573
4473,Everyday I Have To Cry,The Gentrys,Raga Karnaranjani,Ganesh & Kumaresh,0.5139344949256914
4474,Everyday I Have To Cry,The Gentrys,Transgress,Aphyxion,0.8165414794150032
4475,Everyday I Have To Cry,The Gentrys,Répons (1981 - 1984): Introduction,Pierre Boulez,0.6363510109600979
4476,Everyday I Have To Cry,The Gentrys,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.41698808215219485
4477,Everyday I Have To Cry,The Gentrys,Me So Horny,2 LIVE CREW,0.7445692332467234
4478,Everyday I Have To Cry,The Gentrys,Always Together,Al Martino,0.38346647632037334
4479,Everyday I Have To Cry,The Gentrys,The First Nowell - Remastered 1997,Traditional,0.5922323181774557
4480,Everyday I Have To Cry,The Gentrys,Pimpolho Moderno,Ary Lobo,0.35478761392419594
4481,Everyday I Have To Cry,The Gentrys,Floe,Philip Glass,0.25287216531161627
4482,Everyday I Have To Cry,The Gentrys,Come A Little Bit Closer,Jay & The Americans,0.31834349597525546
4483,Everyday I Have To Cry,The Gentrys,The Fruit That Got Away,David Rovics,0.34942354389588515
4484,Everyday I Have To Cry,The Gentrys,Sand in My Joints - 2006 Remastered Version,Wire,0.7884244266087008
4485,Can We Talk,Tevin Campbell,Stroke,Trouble Funk,0.3265472817481682
4486,Can We Talk,Tevin Campbell,Rain,SID,0.3415232246866536
4487,Can We Talk,Tevin Campbell,You Make Me Work,Cameo,0.43925040900569945
4488,Can We Talk,Tevin Campbell,Rendez Vous,Defunk,0.30736809687417854
4489,Can We Talk,Tevin Campbell,Break It Up,Trouble Funk,0.36028957805720124
4490,Can We Talk,Tevin Campbell,Brand New Car,Big Joe Williams,0.8370054722812291
4491,Can We Talk,Tevin Campbell,The (Bossa Nova) Bird,The Dells,0.6667548989545099
4492,Can We Talk,Tevin Campbell,Surfin' Safari,The Beach Boys,0.7344366487342022
4493,Can We Talk,Tevin Campbell,The Star Spangled Banner,Whitney Houston,0.8173139932463332
4494,Can We Talk,Tevin Campbell,Dile a Tus Ojos,Guty Cárdenas,1.1483806460000106
4495,Can We Talk,Tevin Campbell,Todo Cambia,Mercedes Sosa,0.9730433514433353
4496,Can We Talk,Tevin Campbell,"On Our Own (From """"Ghostbusters II"""")",Bobby Brown,0.34194559487341014
4497,Can We Talk,Tevin Campbell,Mr. Soul,Buffalo Springfield,0.22441909621052908
4498,Can We Talk,Tevin Campbell,Cowboy Casanova,Carrie Underwood,0.2540896895349921
4499,Can We Talk,Tevin Campbell,Livin' Above Your Head,Jay & The Americans,0.6564811795052713
4500,Can We Talk,Tevin Campbell,Hallways Of Enchanted Ebony,Agalloch,0.4589123827252527
4501,Can We Talk,Tevin Campbell,You're Supposed To Keep Your Love For Me,Jermaine Jackson,0.7409363295313903
4502,Can We Talk,Tevin Campbell,Dance Like We're Making Love,Ciara,0.3646480637816646
4503,Can We Talk,Tevin Campbell,Raga Karnaranjani,Ganesh & Kumaresh,0.89644733436496
4504,Can We Talk,Tevin Campbell,Transgress,Aphyxion,0.4079575114681031
4505,Can We Talk,Tevin Campbell,Répons (1981 - 1984): Introduction,Pierre Boulez,1.186168180364309
4506,Can We Talk,Tevin Campbell,Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version,Asha Bhosle,0.6168154520852962
4507,Can We Talk,Tevin Campbell,Me So Horny,2 LIVE CREW,0.3435911779489218
4508,Can We Talk,Tevin Campbell,Always Together,Al Martino,0.9192542524913696
4509,Can We Talk,Tevin Campbell,The First Nowell - Remastered 1997,Traditional,1.1632314198592797
4510,Can We Talk,Tevin Campbell,Pimpolho Moderno,Ary Lobo,0.8458908305940085
4511,Can We Talk,Tevin Campbell,Floe,Philip Glass,0.6888459315880676
4512,Can We Talk,Tevin Campbell,Come A Little Bit Closer,Jay & The Americans,0.4750703134618091
4513,Can We Talk,Tevin Campbell,The Fruit That Got Away,David Rovics,0.4211294868636845
4514,Can We Talk,Tevin Campbell,Sand in My Joints - 2006 Remastered Version,Wire,0.5261167656785203
4515,Stroke,Trouble Funk,Rain,SID,0.30553931227104175
4516,Stroke,Trouble Funk,You Make Me Work,Cameo,0.3896125699951619
4517,Stroke,Trouble Funk,Rendez Vous,Defunk,0.12107164664390584
4518,Stroke,Trouble Funk,Break It Up,Trouble Funk,0.08158512720145226
4519,Stroke,Trouble Funk,Brand New Car,Big Joe Williams,0.8304028327123314
4520,Stroke,Trouble Funk,The (Bossa Nova) Bird,The Dells,0.6962304474556806
4521,Stroke,Trouble Funk,Surfin' Safari,The Beach Boys,0.8550111336061863
